Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep) 
 01/01  14:35:00,7.55,51.25,79.25,636.0833333333333,20.405633987114024,28.555395635446709,20.405654907226564,22.899999618530275,22.289967217783567,31.64405150988146,573717.8404432422,0.0,573717.8404432422,2.0,1276732.1701179732,0.0,85709.46995532168,732306.593411178,573717.8404432422,0.0 
 01/01  14:40:00,7.6,50.0,77.5,622.1666666666667,20.4081390263003,28.37413219384502,20.408151626586915,22.899999618530275,22.134675510530326,31.1722568187364,0.0,574536.7002963127,-574536.7002963127,2.0,102788.78345575433,0.0,83472.08978164068,705547.3789084032,0.0,574536.7002963127 
 01/01  14:45:00,7.6499999999999999,48.75,75.75,608.25,20.40939148951988,28.186187523275863,20.40939712524414,22.899999618530275,21.988119656121424,30.693687983252127,0.0,551298.8243654114,-551298.8243654114,2.0,100496.34504507794,0.0,81591.30396006799,678953.3014692597,0.0,551298.8243654114 
 01/01  14:50:00,7.699999999999999,47.5,74.0,594.3333333333334,20.40940116353255,27.991635206358685,20.409400939941408,22.899999618530275,21.855678286192878,30.208589793191334,0.0,528108.6759253737,-528108.6759253737,2.0,98340.64009142737,0.0,79822.3799084722,652551.3708508344,0.0,528108.6759253737 
 01/01  14:55:00,7.75,46.25,72.25,580.4166666666666,20.40817390252552,27.790528752516136,20.40816879272461,22.899999618530275,21.739278191080925,29.717421231486769,0.0,504987.15378451769,-504987.15378451769,2.0,96326.22439037057,0.0,78169.11056124739,626368.1022655087,0.0,504987.15378451769 
 01/01  15:00:00,7.8,45.0,70.5,566.5,20.40571364680648,27.582908469066476,20.405704498291017,22.899999618530275,21.639191066023636,29.220592723953808,0.0,481936.78196484516,-481936.78196484516,2.0,94475.49327784982,0.0,76649.95907364396,600429.4533778074,0.0,481936.78196484516 
 01/01  15:05:00,7.749999999999999,45.0,68.75,552.5833333333333,20.402030173442978,27.37575807269989,20.40201759338379,22.899999618530275,21.581850314876207,28.749342360543417,0.0,448361.2360529795,-448361.2360529795,2.0,103409.0796626443,0.0,75415.67209416129,574760.7455371082,0.0,448361.2360529795 
 01/01  15:10:00,7.7,45.0,67.0,538.6666666666667,20.504593291760476,26.99557528797915,20.505714416503908,22.899999618530275,21.58276264818964,28.316395574526454,0.0,382994.7333100044,-382994.7333100044,2.0,144416.36676989258,0.0,109121.15702470276,549386.5625832261,0.0,382994.7333100044 
 01/01  15:15:00,7.6499999999999999,45.0,65.25,524.75,20.49800797629251,26.80187451585497,20.498004913330079,22.899999618530275,21.648846596016367,27.920189345785397,0.0,416108.23833678106,-416108.23833678106,2.0,87249.15430995163,0.0,62129.86703159133,524330.6173403466,0.0,416108.23833678106 
 01/01  15:20:00,7.6,45.0,63.5,510.8333333333333,20.488596215028445,26.766155003649005,20.488584518432618,22.899999618530275,21.850861032611414,27.833573554157725,0.0,367299.26428234527,-367299.26428234527,2.0,112331.683781953,0.0,82741.3835132092,499615.57090031079,0.0,367299.26428234527 
 01/01  15:25:00,7.549999999999999,45.0,61.75,496.9166666666667,20.477467770504299,26.582059718460625,20.477458953857423,22.899999618530275,22.151076325059536,27.4729524222696,0.0,348750.38319805046,-348750.38319805046,2.0,107817.68460340414,0.0,79029.27270757665,475591.73729318196,0.0,348750.38319805046 
 01/01  15:30:00,7.5,45.0,60.0,483.0,20.46464692993961,26.404167012646547,20.464637756347658,22.899999618530275,22.421917039737957,27.13872001909137,0.0,326071.2299863603,-326071.2299863603,2.0,107524.58159445795,0.0,78785.7931858371,451662.303730019,0.0,326071.2299863603 
 01/01  15:35:00,7.449999999999999,45.0,57.333333333333339,454.1666666666667,20.450140729089445,26.232258315061836,20.450130462646486,22.899999618530275,22.740642830948578,26.8300241096684,0.0,292032.0186020073,-292032.0186020073,2.0,108128.01848795172,0.0,79278.81019738878,416833.37196870738,0.0,292032.0186020073 
 01/01  15:40:00,7.4,45.0,54.666666666666667,425.3333333333333,20.432354258146196,26.068660628096269,20.432342529296876,22.899999618530275,23.130960529578738,26.54462231989642,0.0,258998.80188273898,-258998.80188273898,2.0,108820.99367853484,0.0,79845.2246805067,383145.62037632698,0.0,258998.80188273898 
 01/01  15:45:00,7.3500000000000009,45.0,52.0,396.5,20.41130576037435,25.913109545775023,20.411293029785158,22.899999618530275,23.592212502684928,26.280879624107067,0.0,227099.83534788033,-227099.83534788033,2.0,109515.0968331606,0.0,80412.40473116815,350640.55435525099,0.0,227099.83534788033 
 01/01  15:50:00,7.3,45.0,49.33333333333334,367.66666666666677,20.387010555290915,25.765359251458194,20.38699722290039,22.899999618530275,24.12585651191288,26.03749878304655,8749.095568082997,105303.2442703313,-96554.1487022483,2.0,210030.01379619714,0.0,80996.99767245453,319358.50260254737,8749.095568082997,105303.2442703313 
 01/01  15:55:00,7.25,45.0,46.666666666666667,338.8333333333333,20.35948374807208,25.625173402992674,20.35947036743164,22.899999618530275,24.729847515525657,25.81331766747806,1472760.8117535446,0.0,1472760.8117535446,2.0,1750525.843100049,0.0,81502.63199146287,289338.5743192756,1472760.8117535446,0.0 
 01/01  16:00:00,7.2,45.0,44.0,310.0,20.3287475161994,25.49233661215373,20.328733444213868,22.899999618530275,25.39783002755618,25.607248787087124,0.0,135153.0473066533,-135153.0473066533,2.0,112111.34159943823,0.0,82534.83401524057,257567.0717771787,0.0,135153.0473066533 
 01/01  16:05:00,7.158333333333333,45.666666666666667,41.33333333333333,281.16666666666665,20.29480435476296,25.37555007677193,20.294797897338868,22.899999618530275,26.129658763924647,25.42689314258109,0.0,84317.13190581609,-84317.13190581609,2.0,137004.86685604653,0.0,79612.29324362552,230543.7487102736,0.0,84317.13190581609 
 01/01  16:10:00,7.116666666666667,46.33333333333333,38.666666666666667,252.33333333333332,20.437234957190819,25.00253351722951,20.428747177124025,22.899999618530275,26.93075274622845,25.286069773457777,18697.696718968175,41820.930389942565,-23123.23367097439,2.0,173627.48511866638,0.0,109663.91237950008,204948.6654058758,18697.696718968175,41820.930389942565 
 01/01  16:15:00,7.075,47.0,36.0,223.5,20.387698963551065,24.939554811904956,20.387672424316408,22.899999618530275,27.79618504336719,25.18799941376584,4361.918219970396,24910.30771609673,-20548.389496126332,2.0,153054.2617549433,0.0,92776.87380398711,180836.09505319756,4361.918219970396,24910.30771609673 
 01/01  16:20:00,7.033333333333334,47.66666666666667,33.333333333333339,194.66666666666667,20.34351235697082,24.879753733192037,20.3435001373291,22.899999618530275,28.71757767813196,25.129523271638079,10477.531874554472,16685.281701985234,-6207.749827430762,2.0,145731.8057671503,0.0,86765.34005014527,158270.37041102196,10477.531874554472,16685.281701985234 
 01/01  16:25:00,6.991666666666666,48.33333333333333,30.666666666666666,165.83333333333335,20.29625389169164,24.83571142280993,20.296241760253908,22.899999618530275,29.68958377502997,25.106987956803409,21075.768135267153,6838.141027048204,14237.627108218949,2.0,146079.1863716014,0.0,87047.16105889119,137334.95756602338,21075.768135267153,6838.141027048204 
 01/01  16:30:00,6.95,49.0,28.0,137.0,20.24592565615017,24.807066587582854,20.24591827392578,22.899999618530275,30.709270816307624,25.117197447924619,35919.76366503486,0.0,35919.76366503486,2.0,145704.03686599277,0.0,86736.25855920668,114358.61791766448,35919.76366503486,0.0 
 01/01  16:35:00,6.908333333333333,49.66666666666667,25.666666666666666,125.58333333333333,20.192543390510644,24.793429881784605,20.192541122436525,22.899999618530275,31.775270768723236,25.157148454325573,50001.333409738174,0.0,50001.333409738174,2.0,144765.63622482026,0.0,85963.47548145178,98712.81543237715,50001.333409738174,0.0 
 01/01  16:40:00,6.866666666666667,50.33333333333333,23.333333333333337,114.16666666666667,20.139077724073297,24.789916326967547,20.137996673583986,22.899999618530275,32.88482036097176,25.224070535099217,62910.784058029305,0.0,62910.784058029305,2.0,143709.0239506523,0.0,85093.93358532897,84164.83322148228,62910.784058029305,0.0 
 01/01  16:45:00,6.825,51.0,21.0,102.75,20.083402375855159,24.79946727750164,20.082294464111329,22.899999618530275,34.03196561121416,25.315418559043914,75793.48922332123,0.0,75793.48922332123,2.0,143685.20967366888,0.0,85071.45145499682,70720.54213577879,75793.48922332123,0.0 
 01/01  16:50:00,6.783333333333333,51.66666666666667,18.666666666666669,91.33333333333334,20.027257217174176,24.8191162563986,20.02543830871582,22.899999618530275,35.207957291775077,25.428833408798249,87060.6569481799,0.0,87060.6569481799,2.0,143127.4567581298,0.0,84611.2164042099,58402.91646869778,87060.6569481799,0.0 
 01/01  16:55:00,6.741666666666667,52.33333333333333,16.333333333333337,79.91666666666667,19.969383002063908,24.850508363193787,19.96743392944336,22.899999618530275,36.432181977658299,25.562153963763238,97744.1568763911,0.0,97744.1568763911,2.0,143148.25743498567,0.0,84625.3698058005,47295.93808186932,97744.1568763911,0.0 
 01/01  17:00:00,6.7,53.0,0.0,0.0,19.90829808463489,24.895698738427336,19.908288955688478,22.899999618530275,37.72894872165393,25.713447099767977,149926.0939127425,0.0,149926.0939127425,2.0,149926.0939127425,0.0,90178.07611121924,0.0,149926.0939127425,0.0 
 01/01  17:05:00,6.65,53.74999999999999,0.0,0.0,19.84950110355076,24.96279153579505,19.84065055847168,22.899999618530275,39.125840844824967,25.88684243614467,771046.4511669993,0.0,771046.4511669993,2.0,771046.4511669993,0.0,79942.74220816483,0.0,771046.4511669993,0.0 
 01/01  17:10:00,6.6000000000000009,54.5,0.0,0.0,20.018640828135767,24.702913016668647,20.008298873901368,22.899999618530275,40.639087148470547,26.083315980429079,1382417.9188547219,0.0,1382417.9188547219,2.0,1382417.9188547219,0.0,124756.24101757094,0.0,1382417.9188547219,0.0 
 01/01  17:15:00,6.550000000000001,55.25,0.0,0.0,19.939634855181997,24.83340227770308,19.939626693725587,22.899999618530275,42.23744944053046,26.298853173418875,181930.4740718289,0.0,181930.4740718289,2.0,181930.4740718289,0.0,99292.71965830986,0.0,181930.4740718289,0.0 
 01/01  17:20:00,6.500000000000001,56.0,0.0,0.0,19.874991729070197,24.949549981802343,19.871051788330079,22.899999618530275,43.87011302885217,26.530989269918906,169445.4674831401,0.0,169445.4674831401,2.0,169445.46748314013,0.0,89059.33431204612,0.0,169445.4674831401,0.0 
 01/01  17:25:00,6.449999999999999,56.75,0.0,0.0,19.80283496413154,25.084341331910417,19.802574157714845,22.899999618530275,45.50280941799389,26.77770847854608,171982.63112233862,0.0,171982.63112233862,2.0,171982.63112233862,0.0,91133.40379031055,0.0,171982.63112233862,0.0 
 01/01  17:30:00,6.4,57.5,0.0,0.0,19.738326157271979,25.214132048768989,19.734189987182618,22.899999618530275,47.11758367377259,27.03709223733047,167539.87935950096,0.0,167539.87935950096,2.0,167539.87935950096,0.0,87490.49050103352,0.0,167539.87935950096,0.0 
 01/01  17:35:00,6.35,58.25,0.0,0.0,19.668255607710426,25.359367319138046,19.665903091430665,22.899999618530275,48.70401875468778,27.307486592551397,168186.37660735919,0.0,168186.37660735919,2.0,168186.37660735919,0.0,88016.00001347109,0.0,168186.37660735919,0.0 
 01/01  17:40:00,6.300000000000001,59.0,0.0,0.0,19.602402225910958,25.50454631349068,19.597707748413087,22.899999618530275,50.25562024885579,27.587482683112797,165188.85595367434,0.0,165188.85595367434,2.0,165188.85595367437,0.0,85557.83366963839,0.0,165188.85595367434,0.0 
 01/01  17:45:00,6.249999999999999,59.75,0.0,0.0,19.53352157548989,25.660940671955644,19.52960777282715,22.899999618530275,51.768287195336728,27.8758642527704,165045.03995381908,0.0,165045.03995381908,2.0,165045.03995381908,0.0,85436.49257223128,0.0,165045.03995381908,0.0 
 01/01  17:50:00,6.199999999999999,60.5,0.0,0.0,19.50003505479861,25.766729655111236,19.5,22.899999618530275,53.23838796662241,28.171338819985434,172160.3771348202,0.0,172160.3771348202,2.0,172160.37713482025,0.0,91256.9145775199,0.0,172160.3771348202,0.0 
 01/01  17:55:00,6.1499999999999999,61.25,0.0,0.0,19.500001051423653,25.824213048761135,19.5,22.899999618530275,54.66449302848178,28.47307338508911,180109.4241922584,0.0,180109.4241922584,2.0,180109.42419225846,0.0,97758.00136973999,0.0,180109.4241922584,0.0 
 01/01  18:00:00,6.1,62.0,0.0,0.0,19.500001216747127,25.886898348303928,19.5,22.899999618530275,56.0494015827104,28.780516380947689,185480.27781974543,0.0,185480.27781974543,2.0,185480.27781974543,0.0,102147.55764192045,0.0,185480.27781974543,0.0 
 01/01  18:05:00,5.958333333333332,62.666666666666667,0.0,0.0,19.50000096994681,25.976551807322929,19.5,22.899999618530275,57.40626548366193,29.092451168718104,234283.09637073254,0.0,234283.09637073254,2.0,234283.09637073254,0.0,97213.63084928363,0.0,234283.09637073254,0.0 
 01/01  18:10:00,5.816666666666666,63.333333333333339,0.0,0.0,19.598354876786627,25.91934988022973,19.60000228881836,22.899999618530275,58.744242579420959,29.399067840692479,1911516.4599322682,0.0,1911516.4599322682,2.0,1911516.459932268,0.0,131734.83451607228,0.0,1911516.4599322682,0.0 
 01/01  18:15:00,5.674999999999999,64.0,0.0,0.0,19.52954903115553,26.135923054885948,19.529396057128908,22.899999618530275,60.042042134922969,29.692796630753866,332010.41509020808,0.0,332010.41509020808,2.0,332010.41509020808,0.0,69650.91853502245,0.0,332010.41509020808,0.0 
 01/01  18:20:00,5.533333333333334,64.66666666666667,0.0,0.0,19.500380837967506,26.285867430494045,19.5,22.899999618530275,61.3067329532107,29.971892796177366,241356.68878927397,0.0,241356.68878927397,2.0,241356.68878927397,0.0,115207.49161163937,0.0,241356.68878927397,0.0 
 01/01  18:25:00,5.391666666666666,65.33333333333333,0.0,0.0,19.500006323755007,26.38450726133388,19.5,22.899999618530275,62.551263541953677,30.23722114624358,236397.24063859133,0.0,236397.24063859133,2.0,236397.24063859139,0.0,111135.33403113912,0.0,236397.24063859133,0.0 
 01/01  18:30:00,5.25,66.0,0.0,0.0,19.500001907807378,26.478626236724513,19.5,22.899999618530275,63.781356936442218,30.48991157207413,236830.65290800413,0.0,236830.65290800413,2.0,236830.65290800416,0.0,111468.76574325435,0.0,236830.65290800413,0.0 
 01/01  18:35:00,5.1083333333333329,66.66666666666667,0.0,0.0,19.500002169829338,26.569303195605433,19.5,22.899999618530275,64.99660163729033,30.730705436730504,242430.80081417706,0.0,242430.80081417706,2.0,242430.80081417706,0.0,116018.00593702262,0.0,242430.80081417706,0.0 
 01/01  18:40:00,4.966666666666667,67.33333333333333,0.0,0.0,19.500003956094955,26.656490822734026,19.5,22.899999618530275,66.1951940854395,30.960107890286115,273240.5384168313,0.0,273240.5384168313,2.0,273240.5384168313,0.0,143398.2114655444,0.0,273240.5384168313,0.0 
 01/01  18:45:00,4.825,68.0,0.0,0.0,19.500004397363126,26.7403601166183,19.5,22.899999618530275,67.37622221521768,31.17857881447048,279063.5790499457,0.0,279063.5790499457,2.0,279063.5790499457,0.0,148323.04466875056,0.0,279063.5790499457,0.0 
 01/01  18:50:00,4.683333333333334,68.66666666666667,0.0,0.0,19.500004819887346,26.821016906349088,19.5,22.899999618530275,68.53959187526061,31.386592652575624,284991.4499059925,0.0,284991.4499059925,2.0,284991.44990599257,0.0,153338.77711590817,0.0,284991.4499059925,0.0 
 01/01  18:55:00,4.541666666666667,69.33333333333333,0.0,0.0,19.500005262639733,26.898504844990524,19.5,22.899999618530275,69.68540510070433,31.58461335438391,290907.28379225157,0.0,290907.28379225157,2.0,290907.28379225157,0.0,158347.18076625223,0.0,290907.28379225157,0.0 
 01/01  19:00:00,4.4,70.0,0.0,0.0,19.50000572517276,26.97282879414361,19.5,22.899999618530275,70.81368994857836,31.773037770017245,482102.9206621594,0.0,482102.9206621594,2.0,482102.92066215947,0.0,163296.9593224552,0.0,482102.9206621594,0.0 
 01/01  19:05:00,4.358333333333333,70.49999999999999,0.0,0.0,19.500005968973505,27.04428042402202,19.5,22.899999618530275,71.9188336640132,31.937439692875555,1941441.1489510395,0.0,1941441.1489510395,2.0,1941441.148951039,0.0,165156.5453921624,0.0,1941441.1489510395,0.0 
 01/01  19:10:00,4.316666666666666,71.0,0.0,0.0,19.596872800951617,26.95302047839508,19.600006103515626,22.899999618530275,73.01090533922941,32.08627170496539,362800.6746992889,0.0,362800.6746992889,2.0,362800.6746992889,0.0,209893.40110026214,0.0,362800.6746992889,0.0 
 01/01  19:15:00,4.275,71.5,0.0,0.0,19.522542248948079,27.1523856404034,19.52165985107422,22.899999618530275,74.09474420738754,32.23028828183823,253805.69832135767,0.0,253805.69832135767,2.0,253805.6983213577,0.0,118265.1573254551,0.0,253805.69832135767,0.0 
 01/01  19:20:00,4.233333333333334,72.0,0.0,0.0,19.500609519506044,27.264813098990243,19.5,22.899999618530275,75.17314263739121,32.37531696460845,338732.61541374676,0.0,338732.61541374676,2.0,338732.6154137468,0.0,189792.18581436855,0.0,338732.61541374676,0.0 
 01/01  19:25:00,4.191666666666666,72.5,0.0,0.0,19.500021048894835,27.341744432037009,19.5,22.899999618530275,76.24719098448783,32.522312995939859,322677.7533266418,0.0,322677.7533266418,2.0,322677.75332664189,0.0,176337.20954748384,0.0,322677.7533266418,0.0 
 01/01  19:30:00,4.15,73.0,0.0,0.0,19.500007251218525,27.41842769498027,19.5,22.899999618530275,77.31746605534707,32.670178757572987,325007.94181385028,0.0,325007.94181385028,2.0,325007.94181385028,0.0,178360.92915334926,0.0,325007.94181385028,0.0 
 01/01  19:35:00,4.108333333333333,73.5,0.0,0.0,19.500007276148215,27.495862477703697,19.5,22.899999618530275,78.38468492054969,32.81951208253723,330673.32831848078,0.0,330673.32831848078,2.0,330673.32831848078,0.0,183197.88714464246,0.0,330673.32831848078,0.0 
 01/01  19:40:00,4.066666666666666,74.0,0.0,0.0,19.50000752965127,27.57406504680397,19.5,22.899999618530275,79.44976959661988,32.970485946710208,334814.793980301,0.0,334814.793980301,2.0,334814.7939803011,0.0,186753.22886505878,0.0,334814.793980301,0.0 
 01/01  19:45:00,4.025,74.5,0.0,0.0,19.50000779216708,27.652987415375013,19.5,22.899999618530275,80.51370460602675,33.122909808949938,338956.9107475398,0.0,338956.9107475398,2.0,338956.9107475398,0.0,190311.69830140848,0.0,338956.9107475398,0.0 
 01/01  19:50:00,3.9833333333333336,75.0,0.0,0.0,19.500008063137288,27.73257473838737,19.5,22.899999618530275,81.57744429109094,33.27650085894637,343094.5273074097,0.0,343094.5273074097,2.0,343094.52730740976,0.0,193868.89124386584,0.0,343094.5273074097,0.0 
 01/01  19:55:00,3.9416666666666666,75.5,0.0,0.0,19.500008314767148,27.812767264594819,19.5,22.899999618530275,82.64190260435488,33.431015243000349,1185888.7499893199,0.0,1185888.7499893199,2.0,1185888.7499893199,0.0,197471.62987276543,0.0,1185888.7499893199,0.0 
 01/01  20:00:00,3.9,76.0,0.0,0.0,19.500008559969627,27.89350927271797,19.5,22.899999618530275,83.70797317365008,33.5862548388515,1330472.6515962736,0.0,1330472.6515962736,2.0,1330472.6515962738,0.0,201172.90225071103,0.0,1330472.6515962736,0.0 
 01/01  20:05:00,3.9416666666666666,75.49999999999999,0.0,0.0,19.500008633190427,27.971198270100986,19.5,22.899999618530275,84.74846957666911,33.7192311042954,352884.6480975544,0.0,352884.6480975544,2.0,352884.64809755448,0.0,202203.84597543418,0.0,352884.6480975544,0.0 
 01/01  20:10:00,3.9833333333333336,75.0,0.0,0.0,19.596280530483747,27.875637454248364,19.600008010864259,22.899999618530275,85.74909152713868,33.82232674834697,407075.04517300557,0.0,407075.04517300557,2.0,407075.0451730056,0.0,247894.43499089173,0.0,407075.04517300557,0.0 
 01/01  20:15:00,4.025,74.5,0.0,0.0,19.52130924658399,28.07360296263753,19.519941329956056,22.899999618530275,86.70461954822463,33.89850425181214,293925.27852142279,0.0,293925.27852142279,2.0,293925.27852142279,0.0,152305.1910630407,0.0,293925.27852142279,0.0 
 01/01  20:20:00,4.066666666666666,74.0,0.0,0.0,19.500697656245817,28.171466296674976,19.5,22.899999618530275,87.6115209198507,33.95223370753603,377140.15236974196,0.0,377140.15236974196,2.0,377140.15236974196,0.0,222458.0355747581,0.0,377140.15236974196,0.0 
 01/01  20:25:00,4.1083333333333329,73.5,0.0,0.0,19.500028825711718,28.22872798555992,19.5,22.899999618530275,88.4692693022456,33.986987146721279,357958.046406791,0.0,357958.046406791,2.0,357958.0464067911,0.0,206203.19839382429,0.0,357958.046406791,0.0 
 01/01  20:30:00,4.15,73.0,0.0,0.0,19.500009506710439,28.27956454000338,19.5,22.899999618530275,89.27927951633773,34.00513740746759,358626.5803904663,0.0,358626.5803904663,2.0,358626.5803904663,0.0,206692.33544897586,0.0,358626.5803904663,0.0 
 01/01  20:35:00,4.191666666666666,72.5,0.0,0.0,19.50000910674626,28.325404202851585,19.5,22.899999618530275,90.04345154278797,34.008407924351157,361739.2678780137,0.0,361739.2678780137,2.0,361739.2678780138,0.0,209238.51689993315,0.0,361739.2678780137,0.0 
 01/01  20:40:00,4.233333333333333,72.0,0.0,0.0,19.500009172709477,28.36649779361829,19.5,22.899999618530275,90.76377533509533,33.998238810248547,363441.9376896963,0.0,363441.9376896963,2.0,363441.9376896964,0.0,210593.82728563355,0.0,363441.9376896963,0.0 
 01/01  20:45:00,4.275,71.5,0.0,0.0,19.50000924971556,28.40300136691038,19.5,22.899999618530275,91.44231057100825,33.97591384868461,365088.84881688366,0.0,365088.84881688366,2.0,365088.8488168837,0.0,211899.55968560186,0.0,365088.84881688366,0.0 
 01/01  20:50:00,4.316666666666666,71.0,0.0,0.0,19.50000932574647,28.43505027105492,19.5,22.899999618530275,92.08117875261556,33.942576963827239,625395.3751081106,0.0,625395.3751081106,2.0,625395.3751081107,0.0,213183.8298512446,0.0,625395.3751081106,0.0 
 01/01  20:55:00,4.358333333333333,70.5,0.0,0.0,19.500009399519454,28.462774414820886,19.5,22.899999618530275,92.68251145320366,33.89924083459918,1911447.1055456303,0.0,1911447.1055456303,2.0,1911447.1055456303,0.0,214437.35347851,0.0,1911447.1055456303,0.0 
 01/01  21:00:00,4.4,70.0,0.0,0.0,19.500009460736796,28.486301768380057,19.5,22.899999618530275,93.24839261917986,33.84680112352621,369672.0984327156,0.0,369672.0984327156,2.0,369672.09843271566,0.0,215500.21964798086,0.0,369672.0984327156,0.0 
 01/01  21:05:00,4.308333333333334,70.74999999999999,0.0,0.0,19.500009735640913,28.516267582469437,19.5,22.899999618530275,93.82438026909334,33.81715672599172,348288.6566026962,0.0,348288.6566026962,2.0,348288.6566026963,0.0,220248.7699566479,0.0,348288.6566026962,0.0 
 01/01  21:10:00,4.216666666666667,71.5,0.0,0.0,19.595852897568546,28.382100703593556,19.60000991821289,22.899999618530275,94.42794641664495,33.81839176955451,405910.7306473975,0.0,405910.7306473975,2.0,405910.7306473975,0.0,268833.52928469146,0.0,405910.7306473975,0.0 
 01/01  21:15:00,4.125,72.25,0.0,0.0,19.522927317470566,28.551283337537997,19.521148681640626,22.899999618530275,95.05696139388485,33.84441840785145,303872.4292293307,0.0,303872.4292293307,2.0,303872.4292293307,0.0,183080.89051337713,0.0,303872.4292293307,0.0 
 01/01  21:20:00,4.033333333333334,73.0,0.0,0.0,19.500872202720637,28.63254233735274,19.5,22.899999618530275,95.70646482621697,33.88853280169105,385204.2455464773,0.0,385204.2455464773,2.0,385204.2455464774,0.0,251672.11508637697,0.0,385204.2455464773,0.0 
 01/01  21:25:00,3.9416666666666666,73.75,0.0,0.0,19.500041301916096,28.677229337410876,19.5,22.899999618530275,96.45067463627966,33.94706759648767,373287.4164859388,0.0,373287.4164859388,2.0,373287.4164859388,0.0,241751.18747439498,0.0,373287.4164859388,0.0 
 01/01  21:30:00,3.85,74.5,0.0,0.0,19.500012137524356,28.721705420481027,19.5,22.899999618530275,97.21414225677691,34.01812602638512,378205.7573142097,0.0,378205.7573142097,2.0,378205.7573142097,0.0,246013.59905488813,0.0,378205.7573142097,0.0 
 01/01  21:35:00,3.7583333333333335,75.25,0.0,0.0,19.50001134752143,28.76742183563871,19.5,22.899999618530275,97.99600559275211,34.10025127932641,386109.37516877849,0.0,386109.37516877849,2.0,386109.3751687785,0.0,252797.55852429477,0.0,386109.37516877849,0.0 
 01/01  21:40:00,3.666666666666667,76.0,0.0,0.0,19.500011503885149,28.814403616990725,19.5,22.899999618530275,98.79544768053546,34.19204734618055,392558.89691466549,0.0,392558.89691466549,2.0,392558.89691466549,0.0,258358.68091636868,0.0,392558.89691466549,0.0 
 01/01  21:45:00,3.5749999999999999,76.75,0.0,0.0,19.500011669350287,28.862563970274718,19.5,22.899999618530275,99.61145786304846,34.292237084366337,398944.55503060368,0.0,398944.55503060368,2.0,398944.55503060368,0.0,263869.2602483659,0.0,398944.55503060368,0.0 
 01/01  21:50:00,3.4833333333333336,77.5,0.0,0.0,19.5000118094981,28.91178635723783,19.5,22.899999618530275,100.0,34.39971105778958,405318.5419327722,0.0,405318.5419327722,2.0,405318.5419327722,0.0,269373.1751492205,0.0,405318.5419327722,0.0 
 01/01  21:55:00,3.3916666666666668,78.25,0.0,0.0,19.500011921831399,28.961956681753106,19.5,22.899999618530275,100.0,34.51350427431426,1361646.0499643963,0.0,1361646.0499643963,2.0,1361646.0499643966,0.0,274870.3094117666,0.0,1361646.0499643963,0.0 
 01/01  22:00:00,3.3,79.0,0.0,0.0,19.500012004534008,29.01296888157154,19.5,22.899999618530275,100.0,34.63275457618838,1247695.0363583395,0.0,1247695.0363583395,2.0,1247695.0363583395,0.0,280269.8483000971,0.0,1247695.0363583395,0.0 
 01/01  22:05:00,3.2583333333333335,79.24999999999999,0.0,0.0,19.50001202678273,29.06339481974584,19.5,22.899999618530275,100.0,34.74555473181312,389437.8605888752,0.0,389437.8605888752,2.0,389437.8605888752,0.0,287493.55131816296,0.0,389437.8605888752,0.0 
 01/01  22:10:00,3.216666666666667,79.50000000000002,0.0,0.0,19.59471129968437,28.941023468132959,19.600011825561525,22.899999618530275,100.0,34.84848819002611,448222.93475054428,0.0,448222.93475054428,2.0,448222.9347505442,0.0,337287.7614283934,0.0,448222.93475054428,0.0 
 01/01  22:15:00,3.175,79.75,0.0,0.0,19.51870137277307,29.126502846193188,19.515989303588868,22.899999618530275,100.0,34.94331582563632,339091.33634798598,0.0,339091.33634798598,2.0,339091.33634798598,0.0,244926.26616445077,0.0,339091.33634798598,0.0 
 01/01  22:20:00,3.1333333333333335,80.0,0.0,0.0,19.50092374359601,29.205274224352857,19.5,22.899999618530275,100.0,35.03214149056589,424786.45182595358,0.0,424786.45182595358,2.0,424786.4518259536,0.0,317513.6632178038,0.0,424786.45182595358,0.0 
 01/01  22:25:00,3.0916666666666665,80.25,0.0,0.0,19.500053499540728,29.25155131792605,19.5,22.899999618530275,100.0,35.116082681121358,406795.3738109138,0.0,406795.3738109138,2.0,406795.3738109138,0.0,302309.94049562318,0.0,406795.3738109138,0.0 
